HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6211.49.50.20","5","Washsuits, sunsuits, one-piece playsuits and similar apparel (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Track suits:","","","","","",""
"6211.49.50.30","6","Trousers (748)","[""doz."",""kg""]","","","","",""
"6211.49.50.40","6","Other (735)","[""doz."",""kg""]","","","","",""
"6211.49.50.50","5","Blouses, shirts and shirt-blouses, sleeveless tank styles and similar upper body garments, excluded from heading 6206","[""doz."",""kg""]","","","","",""
"6211.49.50.60","5","Jumpers (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.50.70","5","Vests (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.50.80","5","Jackets and jacket-type garments excluded from heading 6202 (735)","[""doz."",""kg""]","","","","",""
"6211.49.50.90","5","Other (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.60","4","Of wool or fine animal hair","","12%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"","5","Track suits:","","","","","",""
"6211.49.60.10","6","Trousers (448)","[""doz."",""kg""]","","","","",""
"6211.49.60.20","6","Other (435)","[""doz."",""kg""]","","","","",""
"6211.49.60.30","5","Blouses, shirts and shirt-blouses, sleeveless tank styles and similar upper body garments, excluded from heading 6206 (440)","[""doz."",""kg""]","","","","",""
"6211.49.60.40","5","Jumpers (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.60.50","5","Vests (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.60.55","5","Jackets and jacket-type garments excluded from heading 6202 (435)","[""doz."",""kg""]","","","","",""
"6211.49.60.61","5","Other (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.80","4","Other","","7.3%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"6211.49.80.10","5","Coveralls, jumpsuits and similar apparel (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.80.20","5","Washsuits, sunsuits, one-piece playsuits and similar apparel (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Track suits:","","","","","",""
"6211.49.80.30","6","Trousers (847)","[""doz."",""kg""]","","","","",""
"6211.49.80.40","6","Other (835)","[""doz."",""kg""]","","","","",""
"6211.49.80.50","5","Blouses, shirts and shirt-blouses, sleeveless tank styles and similar upper body garments, excluded from heading 6206 (840)","[""doz."",""kg""]","","","","",""
"6211.49.80.60","5","Jumpers (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.80.70","5","Vests (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.80.80","5","Jackets and jacket-type garments excluded from heading 6202 (835)","[""doz."",""kg""]","","","","",""
"6211.49.80.90","5","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6212","0","Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof,   whether or not knitted or crocheted:","","","","","",""
"6212.10","1","Brassieres:","","","","","",""
"","2","Containing lace, net or embroidery:","","","","","",""
"6212.10.30.00","3","Containing 70 percent or more by weight of silk or silk waste","[""doz."",""kg""]","4.8%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6212.10.50","3","Other","","16.9%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6212.10.50.10","4","Of cotton (349)","[""doz."",""kg""]","","","","",""
"6212.10.50.20","4","Of man-made fibers (649)","[""doz."",""kg""]","","","","",""
"6212.10.50.30","4","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","2","Other:","","","","","",""
"6212.10.70.00","3","Containing 70 percent or more by weight of silk or silk waste","[""doz."",""kg""]","2.7%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","75%","",""
"6212.10.90","3","Other","","16.9%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","75%","",""
"6212.10.90.10","4","Of cotton (349)","[""doz."",""kg""]","","","","",""
"6212.10.90.20","4","Of man-made fibers (649)","[""doz."",""kg""]","","","","",""
"6212.10.90.40","4","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6212.20.00","1","Girdles and panty-girdles","","20%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6212.20.00.10","2","Of cotton (349)","[""doz."",""kg""]","","","","",""
"6212.20.00.20","2","Of man-made fibers (649)","[""doz."",""kg""]","","","","",""
"6212.20.00.30","2","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6212.30.00","1","Corsets","","23.5%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6212.30.00.10","2","Of cotton (349)","[""doz."",""kg""]","","","","",""
"6212.30.00.20","2","Of man-made fibers (649)","[""doz."",""kg""]","","","","",""
"6212.30.00.30","2","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6212.90.00","1","Other","","6.6%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","83.5%","",""
"6212.90.00.10","2","Of cotton or cotton and rubber or plastics (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6212.90.00.20","2","Of wool or wool and rubber or plastics (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6212.90.00.30","2","Of man-made fibers or man-made fibers and rubber or plastics (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6212.90.00.50","2","Containing 70 percent or more by weight of silk or silk waste","[""doz."",""kg""]","","","","",""
"6212.90.00.90","2","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6213","0","Handkerchiefs:","","","","","",""
"6213.20","1","Of cotton:","","","","","",""
"6213.20.10.00","2","Hemmed, not containing lace or embroidery (330)","[""doz."",""kg""]","13.2%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","58%","",""
"6213.20.20.00","2","Other (330)","[""doz."",""kg""]","7.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","75%","",""
"6213.90","1","Of other textile materials:","","","","","",""
"","2","Of silk or silk waste:","","","","","",""
"6213.90.05.00","3","Containing 70 percent or more by weight of silk or silk waste","[""doz."",""kg""]","1.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"6213.90.07.00","3","Other (859)","[""doz."",""<u>kg<\/u>""]","3.8%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","60%","",""
"6213.90.10.00","2","Of man-made fibers (630)","[""doz."",""kg""]","10.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","68.5%","",""
"6213.90.20.00","2","Other (859)","[""doz."",""<u>kg<\/u>""]","5.3%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","51.5%","",""
"6214","0","Shawls, scarves, mufflers, mantillas, veils and the like:","","","","","",""
"6214.10","1","Of silk or silk waste:","","","","","",""
"6214.10.10.00","2","Containing 70 percent or more by weight of silk or silk waste","[""doz."",""kg""]","1.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,NP,OM,P,PA,PE,S,SG)","65%","",""
"6214.10.20.00","2","Other (859)","[""doz."",""<u>kg<\/u>""]","3.9%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,NP,OM, P,PA,PE,S,SG)","65%","",""
"6214.20.00.00","1","Of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","6.7%","Free (AU,BH,CL,CO,IL,JO,KR,MA,NP,OM,P,PA,PE,S,SG)","90%","",""
"6214.30.00.00","1","Of synthetic fibers (659)","[""doz."",""<u>kg<\/u>""]","5.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6214.40.00.00","1","Of artificial fibers (659)","[""doz."",""<u>kg<\/u>""]","5.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,NP,OM,P, PA,PE,S,SG)","90%","",""
"6214.90.00","1","Of other textile materials","","11.3%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,NP,OM, P,PA,PE,S,SG)","90%","",""
"6214.90.00.10","2","Of cotton (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6214.90.00.90","2","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6215","0","Ties, bow ties and cravats:","","","","","",""
"6215.10.00","1","Of silk or silk waste","","7.2%","Free (AU,BH, CL,CO,E*,IL, JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6215.10.00.25","2","Containing 50 percent or more by weight (including any linings and interlinings) of textile materials   other than silk or silk waste (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","2","Containing less than 50 percent by weight (including any linings and interlinings) of textile   materials other than silk or silk waste:","","","","","",""
"6215.10.00.40","3","With outer shell containing 70 percent or more by weight of silk or silk waste (758)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6215.10.00.90","3","Other (858)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6215.20.00.00","1","Of man-made fibers (659)","[""doz."",""<u>kg<\/u>""]","24.8¢/kg + 12.7%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","26.5¢/kg +65%","",""
"6215.90.00","1","Of other textile materials","","5%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","52%","",""
"6215.90.00.10","2","Of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6215.90.00.15","2","Of cotton (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6215.90.00.20","2","Other (858)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6216.00","0","Gloves, mittens and mitts:","","","","","",""
"","1","Impregnated, coated or covered with plastics or rubber:","","","","","",""
"6216.00.05.00","2","Ice hockey gloves and field hockey gloves","[""doz. prs."",""kg""]","Free","","25%","",""
"6216.00.08.00","2","Other gloves, mittens and mitts, all the foregoing specially designed for use in sports, including   ski and snowmobile gloves, mittens and mitts","[""doz. prs."",""kg""]","0.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","2","Other:","","","","","",""
"","3","Without fourchettes:","","","","","",""
"","4","Cut and sewn from pre-existing machine- woven fabric that is impregnated, coated or covered with   plastics or rubber:","","","","","",""
"","5","Of vegetable fibers:","","","","","",""
"6216.00.13.00","6","Containing over 50 percent by weight of plastics or rubber","[""doz. prs."",""kg""]","12.5%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","25%","",""
"6216.00.17","6","Other","","23.5%","Free (AU,BH, CL,CO, IL,JO,KR, MA,OM,P, PA,PE,S,SG) 22.5% (E)","25%","",""
"6216.00.17.20","7","Subject to cotton restraints (331)","[""doz. prs."",""kg""]","","","","",""
"6216.00.17.30","7","Subject to man-made fiber restraints (631)","[""doz. prs."",""kg""]","","","","",""
"6216.00.17.40","7","Other (831)","[""doz. prs."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6216.00.19.00","6","Containing over 50 percent by weight of plastics or rubber","[""doz. prs."",""kg""]","11.1¢/kg + 5.5%","Free (AU,BH, CL,CO, IL,JO,KR, MA,OM,P, PA,PE,S,SG) 11.1¢/kg + 4.5% (E)","99.2¢/kg + 65%","",""
"6216.00.21","6","Other","","20.6¢/kg + 10.3%","Free (AU,BH, CL,CO,IL,JO, KR,MA,OM, P,PA,PE,S,SG) 20.6¢/kg + 8.1% (E)","99.2¢/kg + 65%","",""
"6216.00.21.10","7","Subject to cotton restraints (331)","[""doz. prs."",""kg""]","","","","",""
"6216.00.21.20","7","Subject to man-made fiber restraints (631)","[""doz. prs."",""kg""]","","","","",""
"6216.00.21.30","7","Other (831)","[""doz. prs."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"6216.00.24","5","Containing 50 per cent or more by weight of cotton, man-made fibers or any combination thereof","","13.2%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG) 10.7% (E)","75%","",""
"6216.00.24.10","6","Subject to cotton restraints (331)","[""doz. prs."",""kg""]","","","","",""
"6216.00.24.25","6","Subject to man-made fiber restraints (631)","[""doz. prs."",""kg""]","","","","",""
"6216.00.24.30","6","Other (831)","[""doz. prs."",""kg""]","","","","",""
"6216.00.26.00","5","Other","[""doz. prs."",""kg""]","7%","Free (AU,BH, CL,CO,IL,JO, KR,MA,OM,P, PA,PE,S,SG) 6% (E)","75%","",""
"","3","With fourchettes:","","","","","",""
"6216.00.29","4","Containing 50 percent or more by weight of cotton, man-made fibers or any combi- nation thereof","","13%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","25%","",""
"6216.00.29.10","5","Subject to cotton restraints (331)","[""doz. prs."",""kg""]","","","","",""
"6216.00.29.25","5","Subject to man-made fiber restraints (631)","[""doz. prs."",""kg""]","","","","",""
"6216.00.29.30","5","Other (831)","[""doz. prs."",""kg""]","","","","",""
"6216.00.31.00","4","Other","[""doz. prs."",""kg""]","7%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","25%","",""
"","1","Other:","","","","","",""
"","2","Of cotton:","","","","","",""
"6216.00.33.00","3","Ice hockey and field hockey gloves","[""doz. prs."",""kg""]","Free","","45%","",""
"6216.00.35.00","3","Other gloves, mittens and mitts, all the fore- going specially designed for use in sports, including   ski and snowmobile gloves, mittens and mitts","[""doz. prs."",""kg""]","2.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","3","Other:","","","","","",""
"6216.00.38.00","4","Without fourchettes (331)","[""doz. prs."",""kg""]","23.5%","Free (AU,BH, CL,CO,IL,JO, KR,MA,OM, P,PA,PE,S,SG) 22.5% (E)","25%","",""
"6216.00.41.00","4","With fourchettes (331)","[""doz. prs."",""kg""]","23.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","25%","",""
"","2","Of man-made fibers:","","","","","",""
"6216.00.43.00","3","Ice hockey and field hockey gloves","[""doz. prs."",""kg""]","Free","","45%","",""
"6216.00.46.00","3","Other gloves, mittens and mitts, all the fore- going specially designed for use in sports, including   ski and snowmobile gloves, mittens and mitts","[""doz. prs."",""kg""]","2.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","3","Other:","","","","","",""
"6216.00.54","4","Without fourchettes","","20.7¢/kg + 10.4%","Free (AU,BH, CL,CO, IL,JO,KR, MA,OM,P, PA,PE,S,SG) 20.7¢/kg + 8.2% (E)","99.2¢/kg + 65%","",""
"6216.00.54.10","5","Containing 36 percent or more by weight of wool or fine animal hair (431)","[""doz. prs."",""kg""]","","","","",""
"6216.00.54.20","5","Other (631)","[""doz. prs."",""kg""]","","","","",""
"6216.00.58","4","With fourchettes","","20.7¢/kg + 10.4%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","99.2¢/kg + 65%","",""
"6216.00.58.10","5","Containing 36 percent or more by weight of wool or fine animal hair (431)","[""doz. prs."",""kg""]","","","","",""
"6216.00.58.20","5","Other (631)","[""doz. prs."",""kg""]","","","","",""
"","2","Other:","","","","","",""
"6216.00.80.00","3","Of wool or fine animal hair (431)","[""doz. prs."",""kg""]","3.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,NP,OM,P, PA,PE,S,SG)","25%","",""
"6216.00.90.00","3","Other (831)","[""doz. prs."",""kg""]","3.8%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","40%","",""
"6217","0","Other made up clothing accessories; parts of garments or of clothing accessories, other than those of   heading 6212:","","","","","",""
"6217.10","1","Accessories:","","","","","",""
"6217.10.10","2","Containing 70 percent or more by weight of silk or silk waste","","2.3%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6217.10.10.10","3","Headbands, ponytail holders and similar articles","[""doz."",""<u>kg<\/u>""]","","","","",""
"6217.10.10.90","3","Other (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","2","Other:","","","","","",""
"6217.10.85.00","3","Headbands, ponytail holders and similar articles","[""doz."",""<u>kg<\/u>""]","14.6%","Free (A*,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,NP,OM,P,PA,PE,S,SG)","90%","",""
"6217.10.95","3","Other","","14.6%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6217.10.95.10","4","Of cotton (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6217.10.95.20","4","Of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6217.10.95.30","4","Of man-made fibers (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6217.10.95.50","4","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6217.90","1","Parts:","","","","","",""
"6217.90.10","2","Containing 70 percent or more by weight of silk or silk waste","","2.3%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6217.90.10.10","3","Of blouses and shirts (741)","[""doz."",""kg""]","","","","",""
"6217.90.10.20","3","Of coats and jackets (735)","[""doz."",""kg""]","","","","",""
"6217.90.10.30","3","Of trousers and breeches (748)","[""doz."",""kg""]","","","","",""
"6217.90.10.60","3","Other (759)","[""doz."",""kg""]","","","","",""
"6217.90.90","2","Other","","14.6%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"","3","Of blouses and shirts:","","","","","",""
"6217.90.90.03","4","Of cotton (341)","[""doz."",""kg""]","","","","",""
"6217.90.90.05","4","Of wool or fine animal hair (440)","[""doz."",""kg""]","","","","",""
"6217.90.90.10","4","Of man-made fibers (641)","[""doz."",""kg""]","","","","",""
"6217.90.90.20","4","Other (840)","[""doz."",""kg""]","","","","",""
"","3","Of coats and jackets:","","","","","",""
"6217.90.90.25","4","Of cotton (335)","[""doz."",""kg""]","","","","",""
"6217.90.90.30","4","Of wool or fine animal hair (435)","[""doz."",""kg""]","","","","",""
"6217.90.90.35","4","Of man-made fibers (635)","[""doz."",""kg""]","","","","",""
"6217.90.90.45","4","Other (835)","[""doz."",""kg""]","","","","",""
"","3","Of trousers and breeches:","","","","","",""
"6217.90.90.50","4","Of cotton (348)","[""doz."",""kg""]","","","","",""
"6217.90.90.55","4","Of wool or fine animal hair (448)","[""doz."",""kg""]","","","","",""
